Penguin Capitalist - Historical Backtest Log
  RandomPenguin2: SELL 1 NVO @ $47.65
  RandomPenguin2: SELL 1 SLV @ $73.40
  RandomPenguin2: BUY 1 LIT @ $72.70
  RandomPenguin2: BUY 1 REMX @ $89.20
  RandomPenguin2: SELL 1 PICK @ $60.68
  TrendPenguin: SELL 1 NVDA @ $187.29
  TrendPenguin: BUY 1 PLTR @ $132.72
  TrendPenguin: SELL 1 AMD @ $202.02
  TrendPenguin: BUY 1 MP @ $57.91
  TrendPenguin: SELL 1 MSTR @ $133.06
  TrendPenguin: SELL 1 NOC @ $724.99
  TrendPenguin: SELL 1 LMT @ $657.34
  TrendPenguin: BUY 1 SLV @ $73.54
  TrendPenguin: BUY 1 PPLT @ $193.56
  TrendPenguin: BUY 1 LIT @ $72.70
  TrendPenguin: BUY 1 PICK @ $60.80

Bar 130:
  BreakoutPenguin: BUY 1 AAPL @ $262.49
  BreakoutPenguin: BUY 1 AMD @ $203.09
  BreakoutPenguin: BUY 1 MSFT @ $399.49
  BreakoutPenguin: BUY 1 NVO @ $47.73
  CarefulTrendPenguin: BUY 1 AAPL @ $262.49
  CarefulTrendPenguin: BUY 1 AMD @ $203.09
  CarefulTrendPenguin: BUY 1 MP @ $57.96
  CarefulTrendPenguin: BUY 1 MSFT @ $399.49
  CarefulTrendPenguin: BUY 1 TSLA @ $411.07
  CarefulTrendPenguin: BUY 1 LMT @ $659.06
  CarefulTrendPenguin: BUY 1 PPLT @ $193.63
  MeanReversionPenguin: SELL 1 AMD @ $202.69
  MeanReversionPenguin: SELL 1 NVO @ $47.63
  MomentumPenguin: BUY 1 AMD @ $203.09
  Moving Average Crossover: BUY 1 MSFT @ $399.49
  RandomPenguin: BUY 1 PLTR @ $133.62
  RandomPenguin: SELL 1 AMD @ $202.69
  RandomPenguin: BUY 1 MSTR @ $134.10
  RandomPenguin: BUY 1 NVO @ $47.73
  RandomPenguin: SELL 1 SLV @ $73.15
  RandomPenguin: SELL 1 PPLT @ $193.25
  RandomPenguin: SELL 1 COPX @ $86.95
  RandomPenguin: BUY 1 GDXJ @ $138.18
  RandomPenguin: BUY 1 REMX @ $89.25
  RandomPenguin: BUY 1 PICK @ $60.78
  RandomPenguin2: BUY 1 NVDA @ $188.01
  RandomPenguin2: SELL 1 AAPL @ $261.97
  RandomPenguin2: BUY 1 PLTR @ $133.62
  RandomPenguin2: BUY 1 MSTR @ $134.10
  RandomPenguin2: BUY 1 NVO @ $47.73
  RandomPenguin2: BUY 1 SLV @ $73.29
  RandomPenguin2: BUY 1 GDXJ @ $138.18
  RandomPenguin2: BUY 1 SIL @ $103.84
  RSI Mean Reversion: SELL 1 AMD @ $202.69
  TrendPenguin: BUY 1 NVDA @ $188.01
  TrendPenguin: BUY 1 AAPL @ $262.49
  TrendPenguin: BUY 1 PLTR @ $133.62
  TrendPenguin: BUY 1 AMD @ $203.09
  TrendPenguin: BUY 1 BE @ $154.27
  TrendPenguin: BUY 1 MP @ $57.96
  TrendPenguin: BUY 1 MSTR @ $134.10
  TrendPenguin: SELL 1 NVO @ $47.63
  TrendPenguin: SELL 1 SLV @ $73.15
  TrendPenguin: BUY 1 PPLT @ $193.63
  TrendPenguin: BUY 1 REMX @ $89.25
  TrendPenguin: SELL 1 PICK @ $60.66
  Volatility Breakout: BUY 1 AMD @ $203.09
  Volatility Breakout: BUY 1 MSFT @ $399.49

Bar 131:
  CarefulTrendPenguin: BUY 1 AAPL @ $262.19
  CarefulTrendPenguin: BUY 1 MP @ $57.76
  CarefulTrendPenguin: BUY 1 MSFT @ $399.12
  CarefulTrendPenguin: BUY 1 TSLA @ $411.26
  MeanReversionPenguin: SELL 1 NVO @ $47.59
  MomentumPenguin: BUY 1 PLTR @ $133.51
  MomentumPenguin: BUY 1 SLV @ $73.15
  Moving Average Crossover: BUY 1 PLTR @ $133.51
  Moving Average Crossover: BUY 1 TSLA @ $411.26
  RandomPenguin: SELL 1 PLTR @ $133.25
  RandomPenguin: SELL 1 MP @ $57.64
  RandomPenguin: SELL 1 MSTR @ $132.60
  RandomPenguin: BUY 1 TSLA @ $411.26
  RandomPenguin: SELL 1 NOC @ $721.85
  RandomPenguin: SELL 1 NVO @ $47.59
  RandomPenguin: SELL 1 COPX @ $86.66
  RandomPenguin: BUY 1 SIL @ $103.42
  RandomPenguin: SELL 1 PICK @ $60.50
  RandomPenguin2: SELL 1 AMD @ $202.23
  RandomPenguin2: SELL 1 BE @ $153.88
  RandomPenguin2: SELL 1 MP @ $57.64
  RandomPenguin2: SELL 1 MSTR @ $132.60
  RandomPenguin2: SELL 1 NVO @ $47.59
  RandomPenguin2: BUY 1 GLD @ $461.41
  RandomPenguin2: BUY 1 SLV @ $73.15
  RandomPenguin2: SELL 1 URTH @ $190.48
  RandomPenguin2: BUY 1 GDXJ @ $137.63
  RandomPenguin2: SELL 1 SIL @ $103.22
  TrendPenguin: SELL 1 NVDA @ $187.30
  TrendPenguin: SELL 1 AAPL @ $261.66
  TrendPenguin: SELL 1 PLTR @ $133.25
  TrendPenguin: SELL 1 AMD @ $202.23
  TrendPenguin: SELL 1 BE @ $153.88
  TrendPenguin: SELL 1 MP @ $57.64
  TrendPenguin: SELL 1 MSTR @ $132.60
  TrendPenguin: SELL 1 MSFT @ $398.33
  TrendPenguin: BUY 1 TSLA @ $411.26
  TrendPenguin: SELL 1 NVO @ $47.59
  TrendPenguin: BUY 1 GLD @ $461.41
  TrendPenguin: SELL 1 SLV @ $73.01
  TrendPenguin: SELL 1 PPLT @ $192.84
  TrendPenguin: BUY 1 URTH @ $190.86
  TrendPenguin: SELL 1 REMX @ $89.00
  Volatility Breakout: SELL 1 NOC @ $721.85

Bar 132:
  BreakoutPenguin: BUY 1 AMD @ $202.99
  BreakoutPenguin: BUY 1 LIT @ $72.71
  CarefulTrendPenguin: BUY 1 PLTR @ $133.53
  CarefulTrendPenguin: SELL 2 LMT @ $656.34
  CarefulTrendPenguin: SELL 3 NVO @ $47.50
  MomentumPenguin: BUY 1 PLTR @ $133.53
  Moving Average Crossover: BUY 1 NVDA @ $187.95
  RandomPenguin: BUY 1 AAPL @ $261.93
  RandomPenguin: BUY 1 MP @ $57.93
  RandomPenguin: BUY 1 MSTR @ $133.19
  RandomPenguin: BUY 1 TSLA @ $410.98
  RandomPenguin: SELL 1 LMT @ $656.34
  RandomPenguin: SELL 1 NVO @ $47.50
  RandomPenguin: BUY 1 GLD @ $462.12
  RandomPenguin: SELL 1 SLV @ $73.40
  RandomPenguin: SELL 1 LIT @ $72.57
  RandomPenguin: SELL 1 URTH @ $190.39
  RandomPenguin: BUY 1 GDXJ @ $138.48
  RandomPenguin2: BUY 1 NVDA @ $187.95
  RandomPenguin2: SELL 1 MP @ $57.81
  RandomPenguin2: SELL 1 MSTR @ $132.93
  RandomPenguin2: SELL 1 TSLA @ $410.15
  RandomPenguin2: BUY 1 NVO @ $47.60
  RandomPenguin2: BUY 1 GLD @ $462.12
  RandomPenguin2: SELL 1 SLV @ $73.40
  RandomPenguin2: BUY 1 SIL @ $103.88
  RandomPenguin2: BUY 1 REMX @ $89.22
  TrendPenguin: BUY 1 NVDA @ $187.95
  TrendPenguin: SELL 1 AAPL @ $261.41
  TrendPenguin: BUY 1 PLTR @ $133.53
  TrendPenguin: BUY 1 AMD @ $202.99
  TrendPenguin: BUY 1 BE @ $154.63
  TrendPenguin: BUY 1 MP @ $57.93
  TrendPenguin: BUY 1 MSTR @ $133.19
  TrendPenguin: SELL 1 TSLA @ $410.15
  TrendPenguin: BUY 1 GLD @ $462.12
  TrendPenguin: BUY 1 SLV @ $73.54
  TrendPenguin: SELL 1 PPLT @ $192.81
  TrendPenguin: BUY 1 COPX @ $87.23
  TrendPenguin: BUY 1 LIT @ $72.71
  TrendPenguin: SELL 1 URTH @ $190.39
  TrendPenguin: BUY 1 GDXJ @ $138.48
  TrendPenguin: BUY 1 SIL @ $103.88
  TrendPenguin: BUY 1 REMX @ $89.22

Bar 133:
  CarefulTrendPenguin: SELL 2 AAPL @ $260.94
  CarefulTrendPenguin: SELL 4 AMD @ $201.93
  MeanReversionPenguin: BUY 1 NOC @ $718.73
  Moving Average Crossover: SELL 1 NVDA @ $187.14
  Moving Average Crossover: SELL 1 MSTR @ $132.23
  Moving Average Crossover: SELL 1 COPX @ $86.94
  RandomPenguin: BUY 1 PLTR @ $132.98
  RandomPenguin: BUY 1 MP @ $57.71
  RandomPenguin: SELL 1 MSTR @ $132.23
  RandomPenguin: BUY 1 NVO @ $47.44
  RandomPenguin: SELL 1 GLD @ $461.39
  RandomPenguin: SELL 1 SLV @ $73.28
  RandomPenguin: BUY 1 COPX @ $87.12
  RandomPenguin: SELL 1 GDXJ @ $137.76
  RandomPenguin: BUY 1 SIL @ $103.73
  RandomPenguin2: SELL 1 NVDA @ $187.14
  RandomPenguin2: SELL 1 PLTR @ $132.72
  RandomPenguin2: BUY 1 BE @ $153.51
  RandomPenguin2: SELL 1 MP @ $57.59
  RandomPenguin2: SELL 1 MSTR @ $132.23
  RandomPenguin2: BUY 1 NVO @ $47.44
  RandomPenguin2: SELL 1 GLD @ $461.39
  RandomPenguin2: SELL 1 LIT @ $72.56
  RandomPenguin2: SELL 1 GDXJ @ $137.76
  RandomPenguin2: SELL 1 SIL @ $103.53
  RandomPenguin2: BUY 1 REMX @ $89.09
  RSI Mean Reversion: BUY 1 NOC @ $718.73
  TrendPenguin: SELL 1 NVDA @ $187.14
  TrendPenguin: SELL 1 AAPL @ $260.94
  TrendPenguin: SELL 1 PLTR @ $132.72
  TrendPenguin: SELL 1 AMD @ $201.93
  TrendPenguin: SELL 1 BE @ $153.20
  TrendPenguin: SELL 1 MP @ $57.59
  TrendPenguin: SELL 1 MSTR @ $132.23
  TrendPenguin: BUY 1 GLD @ $462.31
  TrendPenguin: SELL 1 SLV @ $73.28
  TrendPenguin: BUY 1 PPLT @ $193.20
  TrendPenguin: SELL 1 COPX @ $86.94
  TrendPenguin: SELL 1 LIT @ $72.56
  TrendPenguin: SELL 1 GDXJ @ $137.76
  TrendPenguin: SELL 1 SIL @ $103.53
  TrendPenguin: SELL 1 REMX @ $88.91

Bar 134:
  BreakoutPenguin: SELL 1 MSTR @ $131.48
  CarefulTrendPenguin: SELL 1 PLTR @ $132.55
  CarefulTrendPenguin: SELL 2 MP @ $57.55
  CarefulTrendPenguin: SELL 2 MSFT @ $397.03
  CarefulTrendPenguin: SELL 2 TSLA @ $408.10
  CarefulTrendPenguin: SELL 1 PPLT @ $192.47
  MomentumPenguin: SELL 1 MSTR @ $131.48
  Moving Average Crossover: SELL 1 REMX @ $88.88
  RandomPenguin: SELL 1 AAPL @ $260.82
  RandomPenguin: BUY 1 MP @ $57.67
  RandomPenguin: BUY 1 MSTR @ $131.74
  RandomPenguin: BUY 1 NOC @ $719.43
  RandomPenguin: BUY 1 NVO @ $47.44
  RandomPenguin: BUY 1 LIT @ $72.62
  RandomPenguin: SELL 1 GDXJ @ $137.56
  RandomPenguin: BUY 1 SIL @ $103.45
  RandomPenguin: SELL 1 REMX @ $88.88
  RandomPenguin2: BUY 1 NVDA @ $187.46
  RandomPenguin2: BUY 1 AAPL @ $261.34
  RandomPenguin2: BUY 1 BE @ $153.45
  RandomPenguin2: BUY 1 MP @ $57.67
  RandomPenguin2: BUY 1 MSTR @ $131.74
  RandomPenguin2: SELL 1 GLD @ $461.15
  RandomPenguin2: BUY 1 COPX @ $86.92
  RandomPenguin2: BUY 1 LIT @ $72.62
  RandomPenguin2: SELL 1 GDXJ @ $137.56
  RandomPenguin2: SELL 1 REMX @ $88.88
  TrendPenguin: SELL 1 PLTR @ $132.55
  TrendPenguin: SELL 1 AMD @ $201.81
  TrendPenguin: SELL 1 MP @ $57.55
  TrendPenguin: SELL 1 MSTR @ $131.48
  TrendPenguin: BUY 1 NOC @ $719.43
  TrendPenguin: SELL 1 GLD @ $461.15
  TrendPenguin: SELL 1 SLV @ $73.12
  TrendPenguin: SELL 1 PPLT @ $192.47
  TrendPenguin: SELL 1 LIT @ $72.48
  TrendPenguin: SELL 1 URTH @ $190.14

Bar 135:
  BreakoutPenguin: SELL 1 MSTR @ $131.03
  CarefulTrendPenguin: BUY 1 GLD @ $462.83
  MeanReversionPenguin: BUY 1 NVDA @ $187.38
  MomentumPenguin: SELL 1 MSTR @ $131.03
  RandomPenguin: SELL 1 MP @ $57.57
  RandomPenguin: BUY 1 MSTR @ $131.30
  RandomPenguin: BUY 1 COPX @ $87.07
  RandomPenguin: SELL 1 SIL @ $103.69
  RandomPenguin2: BUY 1 PLTR @ $132.62
  RandomPenguin2: BUY 1 BE @ $152.96
  RandomPenguin2: BUY 1 MP @ $57.68
  RandomPenguin2: SELL 1 NVO @ $47.35
  RandomPenguin2: SELL 1 SLV @ $73.28
  RandomPenguin2: SELL 1 COPX @ $86.89
  RandomPenguin2: BUY 1 GDXJ @ $138.59
  RandomPenguin2: SELL 1 SIL @ $103.69
  RandomPenguin2: BUY 1 REMX @ $89.19
  RSI Mean Reversion: BUY 1 NVDA @ $187.38
  RSI Mean Reversion: BUY 1 MP @ $57.68
  RSI Mean Reversion: BUY 1 MSTR @ $131.30
  TrendPenguin: SELL 1 PLTR @ $132.35
  TrendPenguin: SELL 1 AMD @ $201.55
  TrendPenguin: BUY 1 MP @ $57.68
  TrendPenguin: BUY 1 NOC @ $720.55
  TrendPenguin: BUY 1 LMT @ $657.61
  TrendPenguin: BUY 1 NVO @ $47.45
  TrendPenguin: BUY 1 GLD @ $462.83
  TrendPenguin: BUY 1 SLV @ $73.43
  TrendPenguin: BUY 1 COPX @ $87.07
  TrendPenguin: BUY 1 GDXJ @ $138.59

Bar 136:
  BreakoutPenguin: SELL 1 MSTR @ $130.49
  BreakoutPenguin: SELL 1 MSFT @ $395.82
  BreakoutPenguin: SELL 1 COPX @ $86.54
  MomentumPenguin: SELL 1 BE @ $151.66
  MomentumPenguin: SELL 1 MSTR @ $130.49
  Moving Average Crossover: SELL 1 PLTR @ $131.94
  Moving Average Crossover: SELL 1 TSLA @ $406.79
  Moving Average Crossover: SELL 1 NVO @ $47.27
  RandomPenguin: SELL 1 MP @ $57.11
  RandomPenguin: SELL 1 MSTR @ $130.49
  RandomPenguin: SELL 1 NVO @ $47.27
  RandomPenguin: BUY 1 SLV @ $73.13
  RandomPenguin: SELL 1 PPLT @ $192.35
  RandomPenguin: BUY 1 COPX @ $86.71
  RandomPenguin: BUY 1 SIL @ $103.52
  RandomPenguin: SELL 1 REMX @ $88.74
  RandomPenguin2: BUY 1 NVDA @ $186.82
  RandomPenguin2: SELL 1 AAPL @ $260.07
  RandomPenguin2: SELL 1 PLTR @ $131.94
  RandomPenguin2: SELL 1 MSTR @ $130.49
  RandomPenguin2: BUY 1 TSLA @ $407.60
  RandomPenguin2: SELL 1 NVO @ $47.27
  RandomPenguin2: BUY 1 SLV @ $73.13
  RandomPenguin2: BUY 1 PPLT @ $192.74
  RandomPenguin2: SELL 1 SIL @ $103.31
  TrendPenguin: SELL 1 MP @ $57.11
  TrendPenguin: SELL 1 NVO @ $47.27
  TrendPenguin: SELL 1 GLD @ $461.41
  TrendPenguin: SELL 1 SLV @ $72.98
  TrendPenguin: SELL 1 PPLT @ $192.35
  TrendPenguin: SELL 1 COPX @ $86.54
  TrendPenguin: SELL 1 GDXJ @ $137.69
  Volatility Breakout: SELL 1 MP @ $57.11
  Volatility Breakout: SELL 1 MSTR @ $130.49

Bar 137:
  BreakoutPenguin: BUY 1 LIT @ $72.80
  BreakoutPenguin: SELL 1 PICK @ $60.49
  Moving Average Crossover: SELL 1 AAPL @ $260.92
  Moving Average Crossover: SELL 1 MSFT @ $396.76
  Moving Average Crossover: BUY 1 GLD @ $463.37
  RandomPenguin: SELL 1 PLTR @ $132.95
  RandomPenguin: SELL 1 MP @ $57.51
  RandomPenguin: BUY 1 MSTR @ $132.02
  RandomPenguin: BUY 1 TSLA @ $410.06
  RandomPenguin: SELL 1 NOC @ $721.28
  RandomPenguin: BUY 1 NVO @ $47.50
  RandomPenguin: BUY 1 GLD @ $463.37
  RandomPenguin: SELL 1 SLV @ $73.49
  RandomPenguin: BUY 1 PPLT @ $194.00
  RandomPenguin: BUY 1 COPX @ $87.39
  RandomPenguin: SELL 1 URTH @ $190.07
  RandomPenguin: SELL 1 SIL @ $104.24
  RandomPenguin: BUY 1 REMX @ $89.12
  RandomPenguin2: SELL 1 NVDA @ $187.34
  RandomPenguin2: BUY 1 AMD @ $202.22
  RandomPenguin2: BUY 1 BE @ $153.74
  RandomPenguin2: SELL 1 MP @ $57.51
  RandomPenguin2: SELL 1 TSLA @ $409.24
  RandomPenguin2: SELL 1 NVO @ $47.40
  RandomPenguin2: BUY 1 GLD @ $463.37
  RandomPenguin2: BUY 1 SLV @ $73.63
  RandomPenguin2: SELL 1 PPLT @ $193.62
  RandomPenguin2: BUY 1 COPX @ $87.39
  RandomPenguin2: BUY 1 LIT @ $72.80
  RandomPenguin2: SELL 1 SIL @ $104.24
  RSI Mean Reversion: BUY 1 PICK @ $60.61
  TrendPenguin: BUY 1 NVDA @ $187.71
  TrendPenguin: BUY 1 AAPL @ $261.44
  TrendPenguin: BUY 1 PLTR @ $133.21
  TrendPenguin: BUY 1 AMD @ $202.22
  TrendPenguin: BUY 1 BE @ $153.74
  TrendPenguin: BUY 1 MP @ $57.63
  TrendPenguin: SELL 1 NOC @ $721.28
  TrendPenguin: BUY 1 LMT @ $659.91
  TrendPenguin: BUY 1 NVO @ $47.50
  TrendPenguin: BUY 1 SLV @ $73.63

Bar 138:
  BreakoutPenguin: BUY 1 LIT @ $72.92
  BreakoutPenguin: BUY 1 URTH @ $190.87
  CarefulTrendPenguin: BUY 1 NOC @ $725.22
  Moving Average Crossover: SELL 1 AMD @ $202.19
  Moving Average Crossover: BUY 1 SLV @ $73.91
  RandomPenguin: BUY 1 PLTR @ $133.69
  RandomPenguin: SELL 1 NVO @ $47.39
  RandomPenguin: SELL 1 GLD @ $463.29
  RandomPenguin: SELL 1 SLV @ $73.76
  RandomPenguin: BUY 1 PPLT @ $194.19
  RandomPenguin: SELL 1 COPX @ $87.39
  RandomPenguin: BUY 1 LIT @ $72.92
  RandomPenguin: SELL 1 REMX @ $89.05
  RandomPenguin2: SELL 1 NVDA @ $187.56
  RandomPenguin2: BUY 1 PLTR @ $133.69
  RandomPenguin2: SELL 1 AMD @ $202.19
  RandomPenguin2: SELL 1 BE @ $153.86
  RandomPenguin2: BUY 1 GLD @ $464.21
  RandomPenguin2: BUY 1 SLV @ $73.91
  RandomPenguin2: BUY 1 COPX @ $87.57
  RandomPenguin2: SELL 1 GDXJ @ $139.11
  RandomPenguin2: BUY 1 SIL @ $104.68
  TrendPenguin: SELL 1 LMT @ $657.95
  TrendPenguin: SELL 1 NVO @ $47.39
  TrendPenguin: BUY 1 GLD @ $464.21
  TrendPenguin: BUY 1 SLV @ $73.91
  TrendPenguin: BUY 1 COPX @ $87.57
  TrendPenguin: BUY 1 LIT @ $72.92

Bar 139:
  BreakoutPenguin: BUY 1 LIT @ $73.09
  CarefulTrendPenguin: BUY 1 NOC @ $725.50
  CarefulTrendPenguin: BUY 1 LMT @ $659.83
  CarefulTrendPenguin: BUY 1 REMX @ $89.36
  MeanReversionPenguin: SELL 1 LIT @ $72.95
  Moving Average Crossover: BUY 1 PPLT @ $193.98
  RandomPenguin: BUY 1 AMD @ $202.16
  RandomPenguin: BUY 1 MP @ $57.66
  RandomPenguin: SELL 1 MSTR @ $132.19
  RandomPenguin: BUY 1 GLD @ $463.34
  RandomPenguin: SELL 1 PPLT @ $193.60
  RandomPenguin: BUY 1 SIL @ $104.30
  RandomPenguin2: SELL 1 NVDA @ $187.35
  RandomPenguin2: SELL 1 PLTR @ $132.85
  RandomPenguin2: SELL 1 BE @ $152.97
  RandomPenguin2: BUY 1 MP @ $57.66
  RandomPenguin2: BUY 1 NVO @ $47.38
  RandomPenguin2: BUY 1 SLV @ $73.49
  RandomPenguin2: BUY 1 PPLT @ $193.98
  RandomPenguin2: BUY 1 COPX @ $87.26
  RandomPenguin2: BUY 1 LIT @ $73.09
  RandomPenguin2: SELL 1 SIL @ $104.09
  RandomPenguin2: BUY 1 REMX @ $89.36
  TrendPenguin: SELL 1 NVDA @ $187.35
  TrendPenguin: SELL 1 AAPL @ $261.13
  TrendPenguin: SELL 1 PLTR @ $132.85
  TrendPenguin: SELL 1 AMD @ $201.76
  TrendPenguin: SELL 1 BE @ $152.97
  TrendPenguin: SELL 1 MP @ $57.54
  TrendPenguin: BUY 1 NOC @ $725.50
  TrendPenguin: SELL 1 GLD @ $462.42
  TrendPenguin: SELL 1 SLV @ $73.35
  TrendPenguin: SELL 1 COPX @ $87.08
  TrendPenguin: BUY 1 LIT @ $73.09
  TrendPenguin: BUY 1 REMX @ $89.36

Bar 140:
  BreakoutPenguin: SELL 1 NVO @ $47.18
  CarefulTrendPenguin: BUY 1 NOC @ $726.97
  CarefulTrendPenguin: BUY 1 LMT @ $661.28
  MomentumPenguin: BUY 1 MSTR @ $132.72
  Moving Average Crossover: BUY 1 LMT @ $661.28
  Moving Average Crossover: BUY 1 SIL @ $104.10
  RandomPenguin: BUY 1 MP @ $57.62
  RandomPenguin: SELL 1 MSTR @ $132.46
  RandomPenguin: SELL 1 NVO @ $47.18
  RandomPenguin: SELL 1 GLD @ $462.51
  RandomPenguin: SELL 1 SLV @ $73.29
  RandomPenguin: BUY 1 PPLT @ $193.75
  RandomPenguin: BUY 1 LIT @ $72.94
  RandomPenguin: BUY 1 GDXJ @ $138.35
  RandomPenguin2: SELL 1 LIT @ $72.79
  RandomPenguin2: SELL 1 URTH @ $190.46
  RandomPenguin2: BUY 1 REMX @ $89.19
  TrendPenguin: BUY 1 PLTR @ $133.18
  TrendPenguin: BUY 1 BE @ $153.84
  TrendPenguin: SELL 1 MP @ $57.51
  TrendPenguin: BUY 1 MSTR @ $132.72
  TrendPenguin: SELL 1 SLV @ $73.29
  TrendPenguin: SELL 1 LIT @ $72.79
  TrendPenguin: SELL 1 REMX @ $89.01
  Volatility Breakout: SELL 1 NVO @ $47.18

Bar 141:
  BreakoutPenguin: BUY 1 NVDA @ $188.19
  BreakoutPenguin: BUY 1 PLTR @ $133.67
  BreakoutPenguin: BUY 1 AMD @ $202.96
  BreakoutPenguin: SELL 1 NVO @ $47.21
  BreakoutPenguin: BUY 1 LIT @ $73.03
  CarefulTrendPenguin: BUY 1 PLTR @ $133.67
  CarefulTrendPenguin: BUY 1 BE @ $155.08
  CarefulTrendPenguin: BUY 1 MSTR @ $133.35
  CarefulTrendPenguin: BUY 1 MSFT @ $398.36
  MomentumPenguin: BUY 1 PLTR @ $133.67
  MomentumPenguin: BUY 1 AMD @ $202.96
  MomentumPenguin: BUY 1 BE @ $155.08
  MomentumPenguin: BUY 1 MP @ $57.85
  MomentumPenguin: BUY 1 MSTR @ $133.35
  Moving Average Crossover: BUY 1 NVDA @ $188.19
  Moving Average Crossover: BUY 1 AAPL @ $261.90
  Moving Average Crossover: BUY 1 PLTR @ $133.67
  Moving Average Crossover: BUY 1 AMD @ $202.96
  Moving Average Crossover: BUY 1 TSLA @ $411.07
  Moving Average Crossover: BUY 1 NOC @ $726.42
  Moving Average Crossover: BUY 1 COPX @ $87.28
  Moving Average Crossover: BUY 1 GDXJ @ $138.46
  RandomPenguin: BUY 1 NVDA @ $188.19
  RandomPenguin: BUY 1 PLTR @ $133.67
  RandomPenguin: SELL 1 AMD @ $202.55
  RandomPenguin: BUY 1 MP @ $57.85
  RandomPenguin: SELL 1 GLD @ $462.09
  RandomPenguin: BUY 1 PPLT @ $193.53
  RandomPenguin: BUY 1 COPX @ $87.28
  RandomPenguin: SELL 1 LIT @ $72.89
  RandomPenguin: BUY 1 GDXJ @ $138.46
  RandomPenguin: SELL 1 SIL @ $103.76
  RandomPenguin: BUY 1 REMX @ $89.13
  RandomPenguin2: SELL 1 NVDA @ $187.81
  RandomPenguin2: SELL 1 PLTR @ $133.41
  RandomPenguin2: SELL 1 MSTR @ $133.08
  RandomPenguin2: BUY 1 MSFT @ $398.36
  RandomPenguin2: SELL 1 NVO @ $47.21
  RandomPenguin2: BUY 1 SLV @ $73.43
  RandomPenguin2: SELL 1 LIT @ $72.89
  RandomPenguin2: SELL 1 URTH @ $190.58
  RandomPenguin2: BUY 1 REMX @ $89.13
  RandomPenguin2: SELL 1 PICK @ $60.68
  TrendPenguin: BUY 1 NVDA @ $188.19
  TrendPenguin: BUY 1 AAPL @ $261.90
  TrendPenguin: BUY 1 PLTR @ $133.67
  TrendPenguin: SELL 1 NOC @ $724.96
  TrendPenguin: BUY 1 LMT @ $661.70
  TrendPenguin: BUY 1 NVO @ $47.30
  TrendPenguin: SELL 1 GLD @ $462.09
  TrendPenguin: BUY 1 COPX @ $87.28
  TrendPenguin: BUY 1 LIT @ $73.03
  TrendPenguin: BUY 1 URTH @ $190.96
  TrendPenguin: BUY 1 GDXJ @ $138.46

Bar 142:
  MeanReversionPenguin: BUY 1 NVO @ $47.33
  MomentumPenguin: BUY 1 BE @ $155.64
  MomentumPenguin: BUY 1 MSTR @ $133.38
  Moving Average Crossover: BUY 1 BE @ $155.64
  Moving Average Crossover: BUY 1 MSFT @ $398.34
  Moving Average Crossover: BUY 1 REMX @ $89.31
  RandomPenguin: SELL 1 PLTR @ $133.66
  RandomPenguin: SELL 1 MP @ $57.69
  RandomPenguin: SELL 1 MSTR @ $133.11
  RandomPenguin: BUY 1 GLD @ $463.07
  RandomPenguin: BUY 1 SLV @ $73.64
  RandomPenguin: SELL 1 SIL @ $103.84
  RandomPenguin2: BUY 1 PLTR @ $133.92
  RandomPenguin2: BUY 1 AMD @ $203.28
  RandomPenguin2: SELL 1 MSTR @ $133.11
  RandomPenguin2: SELL 1 MSFT @ $397.54
  RandomPenguin2: BUY 1 NVO @ $47.33
  RandomPenguin2: SELL 1 GLD @ $462.15
  RandomPenguin2: SELL 1 SLV @ $73.50
  RandomPenguin2: SELL 1 URTH @ $190.58
  RandomPenguin2: BUY 1 GDXJ @ $138.46
  RandomPenguin2: BUY 1 SIL @ $104.05
  RandomPenguin2: BUY 1 REMX @ $89.31
  RSI Mean Reversion: BUY 1 NVO @ $47.33
  TrendPenguin: SELL 1 AAPL @ $261.21
  TrendPenguin: BUY 1 PLTR @ $133.92
  TrendPenguin: BUY 1 BE @ $155.64
  TrendPenguin: SELL 1 LMT @ $660.20
  TrendPenguin: BUY 1 NVO @ $47.33
  TrendPenguin: BUY 1 GLD @ $463.07
  TrendPenguin: BUY 1 SLV @ $73.64
  Volatility Breakout: BUY 1 NVDA @ $188.34

Bar 143:
  BreakoutPenguin: SELL 1 NVO @ $47.21
  BreakoutPenguin: BUY 1 PICK @ $60.88
  CarefulTrendPenguin: SELL 1 MSFT @ $397.29
  CarefulTrendPenguin: SELL 1 GLD @ $461.77
  MeanReversionPenguin: BUY 1 NVO @ $47.31
  Moving Average Crossover: BUY 1 MSTR @ $133.65
  Moving Average Crossover: SELL 1 GDXJ @ $137.89
  Moving Average Crossover: BUY 1 PICK @ $60.88
  RandomPenguin: SELL 1 NVDA @ $188.11
  RandomPenguin: SELL 1 PLTR @ $133.80
  RandomPenguin: BUY 1 MSTR @ $133.65
  RandomPenguin: SELL 1 GLD @ $461.77
  RandomPenguin: SELL 1 PPLT @ $193.61
  RandomPenguin: SELL 1 COPX @ $87.08
  RandomPenguin: SELL 1 GDXJ @ $137.89
  RandomPenguin: SELL 1 SIL @ $103.68
  RandomPenguin: SELL 1 REMX @ $89.21
  RandomPenguin2: SELL 1 AMD @ $202.78
  RandomPenguin2: BUY 1 MP @ $57.47
  RandomPenguin2: BUY 1 MSTR @ $133.65
